gene_symbol,present_in_gse163634
FTCD-AS1,True
FTCDNL1,True
FTH1,True
FTL,True
FTO,False
FTSJ1,True
FTSJ3,True
FTX,True
FUBP1,True
FUBP3,True
FUCA1,True
FUCA2,True
FUK,True
FUNDC1,True
FUNDC2,True
FUOM,True
FURIN,True
FUS,True
FUT1,True
FUT10,False
FUT11,True
FUT2,True
FUT3,True
FUT4,False
FUT5,False
FUT6,True
FUT7,True
FUT8,True
FUT8-AS1,False
FUT9,True
FUZ,True
FXN,True
FXR1,True
FXR2,True
FXYD1,False
FXYD2,False
FXYD3,True
FXYD4,True
FXYD5,True
FXYD6,False
FXYD6-FXYD2,False
FXYD7,False
FYB1,False
FYB2,False
FYCO1,True
FYN,True
FYTTD1,True
FZD1,True
FZD2,True
FZD3,True
FZD4,True
FZD5,True
FZD6,True
FZD7,True
FZD8,True
FZD9,True
FZR1,True
G0S2,True
G2E3,True
G2E3-AS1,False
G3BP1,True
G3BP2,False
G6PC,True
G6PC2,True
G6PC3,True
G6PD,True
GAA,True
GAB1,True
GAB2,True
GAB3,True
GAB4,True
GABARAP,False
GABARAPL1,True
GABARAPL2,True
GABBR1,False
GABBR2,True
GABPA,True
GABPB1,True
GABPB1-AS1,True
GABPB2,True
GABRA2,True
GABRA3,True
GABRA4,True
GABRA5,True
GABRA6,True
GABRB1,True
GABRB2,True
GABRB3,True
GABRD,True
GABRE,False
GABRG1,True
GABRG2,True
GABRG3,True
GABRP,True
GABRQ,True
GABRR1,True
GABRR2,True
GABRR3,True
GACAT2,False
GAD1,True
GAD2,True
GADD45A,True
GADD45B,True
GADD45G,True
GADD45GIP1,True
GADL1,True
GAGE1,True
GAGE10,True
GAGE2A,True
GAK,True
GAL,True
GAL3ST1,True
GAL3ST2,True
GAL3ST3,True
GAL3ST4,True
GALC,True
GALE,True
GALK1,True
GALK2,True
GALM,True
GALNS,True
GALNT1,True
GALNT10,False
GALNT11,True
GALNT12,True
GALNT13,True
GALNT14,True
GALNT15,False
GALNT16,True
GALNT17,False
GALNT18,True
GALNT2,True
GALNT3,True
GALNT4,False
GALNT5,True
GALNT6,True
GALNT7,True
GALNT8,False
GALNT9,True
GALNTL5,True
GALNTL6,True
GALP,True
GALR1,True
GALR2,True
GALR3,True
GALT,False
GAMT,True
GAN,False
GANAB,True
GANC,False
GAP43,True
GAPDH,True
GAPDHS,True
GAPLINC,False
GAPT,True
GAPVD1,True
GAR1,True
GAREM1,False
GAREM2,False
GARNL3,True
GARS,True
GART,True
GAS1,True
GAS1RR,False
GAS2,False
GAS2L1,True
GAS2L2,True
GAS2L3,False
GAS5-AS1,True
GAS6,True
GAS6-AS1,True
GAS6-DT,False
GAS7,True
GAS8,True
GASAL1,False
GAST,True
GATA1,True
GATA2,True
GATA2-AS1,False
GATA3,True
GATA3-AS1,False
GATA4,True
GATA5,True
GATA6,True
GATA6-AS1,True
GATAD1,False
GATAD2A,True
GATAD2B,True
GATB,False
GATC,False
GATD1,False
GATD3A,False
GATD3B,False
GATM,True
GBA,True
GBA2,True
GBE1,True
GBF1,True
GBGT1,False
GBP1,True
GBP2,False
GBP3,False
GBP4,True
GBP5,True
GBP6,True
GBP7,False
GBX1,True
GBX2,True
GCA,True
GCAT,True
GCC1,True
GCC2,True
GCC2-AS1,False
GCDH,True
GCFC2,True
GCG,True
GCGR,True
GCH1,True
GCHFR,True
GCK,True
GCKR,True
GCLC,False
GCLM,True
GCM1,True
GCM2,True
GCN1,False
GCNA,False
GCNT1,True
GCNT2,True
GCNT3,True
GCNT4,True
GCNT7,True
GCOM1,False
GCSAM,True
GCSAML,True
GCSAML-AS1,True
GCSH,False
GDA,True
GDAP1,True
GDAP1L1,True
GDAP2,True
GDE1,True
GDF10,True
GDF11,True
GDF15,True
GDF2,True
GDF3,True
GDF5,True
GDF5OS,True
GDF6,True
GDF7,True
GDF9,True
GDI1,True
GDI2,True
GDNF,True
GDNF-AS1,True
GDPD1,True
GDPD2,True
GDPD3,True
GDPD4,True
GDPD5,True
GDPGP1,True
GEM,True
GEMIN2,True
GEMIN4,True
GEMIN5,True
GEMIN6,True
GEMIN7,False
GEMIN7-AS1,False
GEMIN8,True
GEN1,True
GET4,False
GFAP,True
GFER,True
GFI1,True
GFI1B,True
GFM1,True
GFM2,True
GFOD1,False
GFOD1-AS1,True
GFOD2,True
GFPT1,True
GFPT2,True
GFRA1,True
GFRA2,True
GFRA3,True
GFRA4,True
GFRAL,True
GFY,True
GGA1,True
GGA2,False
GGA3,True
GGACT,True
GGCT,False
GGCX,True
GGH,True
GGN,True
GGNBP2,True
GGPS1,True
GGT1,False
GGT2,True
GGT5,True
GGT6,True
GGT7,True
GGTLC1,True
GGTLC2,True
GGTLC3,True
GH1,False
GHDC,True
GHET1,False
GHITM,True
GHR,True
GHRH,True
GHRHR,True
GHRL,True
GHRLOS,False
GHSR,True
GID4,True
GID8,True
GIF,True
GIGYF1,True
GIGYF2,False
GIMAP1,False
GIMAP2,True
GIMAP4,True
GIMAP5,False
GIMAP6,True
GIMAP7,True
GIMAP8,True
GIMD1,True
GIN1,True
GINM1,True
GINS1,True
GINS2,False
GINS3,True
GINS4,True
GIP,True
GIPC1,True
GIPC2,False
GIPC3,True
GIPR,True
GIT1,True
GIT2,True
GJA1,True
GJA10,True
GJA3,True
GJA4,True
GJA5,True
GJA9,False
GJB1,True
GJB2,True
GJB3,True
GJB4,True
GJB6,True
GJB7,True
GJC1,True
GJC2,True
GJC3,True
GJD3,True
GJD4,True
GK,True
GK-AS1,True
GK3P,True
GK5,True
GKAP1,True
GKN1,True
GKN2,True
GLA,True
GLB1,False
GLB1L,True
GLB1L2,True
GLB1L3,True
GLCCI1,False
GLCE,False
GLDC,True
GLDN,True
GLE1,True
GLG1,True
GLI1,True
GLI2,True
GLI3,True
GLI4,False
GLIDR,False
GLIPR1,True
GLIPR1L1,True
GLIPR1L2,True
GLIPR2,True
GLIS1,True
GLIS2,True
GLIS2-AS1,False
GLIS3,True
GLIS3-AS1,True
GLMN,True
GLMP,False
GLO1,True
GLOD4,True
GLOD5,True
GLP1R,True
GLP2R,True
GLRA1,True
GLRA2,True
GLRA3,True
GLRA4,True
GLRB,True
GLRX,True
GLRX2,True
GLRX3,True
GLRX5,True
GLS,True
GLS2,True
GLT1D1,True
GLT6D1,True
GLT8D1,True
GLT8D2,True
GLTP,True
GLTPD2,True
GLUD1,True
GLUD2,True
GLUL,True
GLYAT,True
GLYATL1,False
GLYATL1B,False
GLYATL2,True
GLYATL3,True
GLYCTK,True
GLYR1,False
GM2A,True
GMCL1,True
GMDS,True
GMDS-DT,False
GMEB1,True
GMEB2,True
GMFB,True
GMFG,True
GMIP,True
GML,True
GMNC,True
GMNN,True
GMPPA,True
GMPPB,False
GMPR,True
GMPR2,True
GMPS,True
GNA11,True
GNA12,True
GNA13,True
GNA14,True
GNA14-AS1,False
GNA15,True
GNAI1,True
GNAI2,True
GNAI3,True
GNAL,True
GNAO1,True
GNAQ,True
GNAS,True
GNAS-AS1,True
GNAT1,True
GNAT2,True
GNAZ,True
GNB1,True
GNB1L,False
GNB2,True
GNB3,True
GNB4,True
GNB5,True
GNE,True
GNG10,False
GNG11,True
GNG12,True
GNG12-AS1,True
GNG13,True
GNG14,False
GNG2,True
GNG3,True
GNG4,True
GNG5,True
GNG7,True
GNG8,True
GNGT1,True
GNGT2,True
GNL1,True
GNL2,True
GNL3,False
GNL3L,True
GNLY,True
GNMT,True
GNPAT,True
GNPDA1,True
GNPDA2,True
GNPNAT1,True
GNPTAB,True
GNPTG,True
GNRH1,True
GNRH2,True
GNRHR,True
GNS,True
GOLGA1,False
GOLGA2,False
GOLGA3,False
GOLGA4,True
GOLGA5,True
GOLGA6A,True
GOLGA6B,True
GOLGA6C,True
GOLGA6D,True
GOLGA6L1,True
GOLGA6L10,True
GOLGA6L2,True
GOLGA6L22,False
GOLGA6L4,True
GOLGA6L6,True
GOLGA6L7,False
GOLGA6L9,False
GOLGA7,True
GOLGA7B,True
GOLGA8A,False
GOLGA8B,False
GOLGA8G,False
GOLGA8H,False
GOLGA8J,False
GOLGA8K,False
GOLGA8M,False
GOLGA8N,False
GOLGA8O,False
GOLGA8Q,False
GOLGA8R,False
GOLGA8S,False
GOLGA8T,False
GOLGB1,True
GOLIM4,True
GOLM1,True
GOLPH3,True
GOLPH3L,True
GOLT1A,True
GOLT1B,True
GON4L,True
GON7,False
GOPC,False
GORAB,True
GORASP1,True
GORASP2,True
GOSR1,True
GOSR2,False
GOT1,True
GOT1L1,True
GOT2,True
GP1BA,True
GP2,True
GP5,True
GP6,False
GP9,True
GPA33,True
GPAA1,True
GPALPP1,True
GPAM,True
GPANK1,True
GPAT2,True
GPAT3,False
GPAT4,False
GPATCH1,True
GPATCH11,True
GPATCH2,True
GPATCH2L,False
GPATCH3,True
GPATCH4,True
GPATCH8,True
GPBAR1,True
GPBP1,True
GPBP1L1,True
GPC1,True
GPC2,True
GPC3,True
GPC4,True
GPC5,True
GPC5-AS1,True
GPC5-AS2,True
GPC6,True
GPCPD1,True
GPD1,True
GPD1L,True
GPD2,True
GPER1,False
GPHA2,True
GPHN,True
GPI,False
GPIHBP1,True
GPKOW,True
GPLD1,True
GPM6A,True
GPM6B,True
GPN1,False
GPN2,True
GPN3,True
GPNMB,True
GPR1,True
GPR101,True
GPR107,True
GPR108,True
GPR12,True
GPR132,True
GPR135,False
GPR137,True
GPR137B,True
GPR137C,True
GPR141,False
GPR142,True
GPR143,True
GPR146,True
GPR15,True
GPR150,True
GPR151,True
GPR152,True
GPR153,True
GPR155,True
GPR156,True
GPR157,True
GPR158,True
GPR160,False
GPR161,True
GPR162,False
GPR17,True
GPR171,True
GPR173,True
GPR174,True
GPR176,False
GPR179,True
GPR18,True
GPR180,True
GPR182,False
GPR183,True
GPR19,True
GPR20,True
GPR21,False
GPR22,True
GPR25,True
GPR26,True
GPR27,True
GPR3,True
GPR31,True
GPR32,True
GPR33,True
GPR34,True
GPR35,False
GPR37,True
GPR37L1,True
GPR39,True
GPR4,False
GPR42,True
GPR52,True
GPR55,True
GPR6,True
GPR61,True
GPR62,True
GPR63,True
GPR65,True
GPR68,True
GPR75,False
GPR75-ASB3,False
GPR78,False
GPR82,True
GPR83,True
GPR84,True
GPR85,True
GPR87,True
GPR88,True
GPR89A,True
GPR89B,True
GPRASP1,True
GPRASP2,False
GPRC5A,False
GPRC5B,True
GPRC5C,True
GPRC5D,True
GPRC5D-AS1,False
GPRC6A,True
GPRIN1,True
GPRIN3,True
GPS1,True
GPS2,False
GPSM1,True
GPSM2,True
GPSM3,False
GPT,True
GPT2,True
GPX2,True
GPX3,True
GPX4,True
GPX6,True
GPX7,True
GPX8,True
GRAMD1A,True
GRAMD1B,True
GRAMD1C,True
GRAMD2A,False
GRAMD2B,False
GRAMD4,True
GRAP,True
GRAP2,True
GRAPL,True
GRASP,True
GRB10,True
GRB14,True
GRB2,False
GRB7,True
GREB1,True
GREB1L,True
GREM1,True
GREM2,True
GRHL1,True
GRHL2,True
GRHL3,True
GRHPR,False
GRIA1,True
GRIA3,False
GRIA4,False
GRID1,True
GRID2IP,True
GRIFIN,True
GRIK1,True
GRIK1-AS1,True
GRIK2,True
GRIK3,True
GRIK4,False
GRIK5,True
GRIN1,True
GRIN2A,True
GRIN2B,True
GRIN2C,True
GRIN2D,True
GRIN3A,True
GRIN3B,True
GRINA,True
GRIP1,True
GRIP2,True
GRIPAP1,True
GRK1,True
GRK2,False
GRK3,False
GRK4,True
GRK5,True
GRK6,True
GRK7,True
GRM1,True
GRM2,True
GRM3,True
GRM4,True
GRM5,True
GRM5-AS1,True
GRM6,True
GRM7,True
GRM7-AS1,True
GRM7-AS3,True
GRM8,True
GRN,True
GRP,True
GRPEL1,True
GRPEL2,True
GRPEL2-AS1,True
GRPR,True
GRSF1,True
GRTP1,True
GRTP1-AS1,True
GRWD1,False
GRXCR2,True
GSAP,True
GSC,True
GSC2,True
GSDMA,True
GSDMB,True
GSDMC,True
GSDMD,True
GSDME,False
GSE1,True
GSEC,False
GSG1,True
GSG1L,True
GSK3A,False
GSK3B,True
GSKIP,True
GSN,True
GSN-AS1,False
GSPT1,False
GSPT2,True
GSR,True
GSS,True
GSTA1,True
GSTA2,True
GSTA3,True
GSTA4,True
GSTCD,True
GSTK1,True
GSTM1,False
GSTM2,False
GSTM3,True
GSTM4,True
GSTM5,False
GSTO1,True
GSTO2,True
GSTP1,True
GSTT2B,True
GSTT4,False
GSTZ1,True
GSX1,True
GSX2,True
GTDC1,True
GTF2A1,True
GTF2A1L,False
GTF2A2,True
GTF2B,True
GTF2E1,True
GTF2E2,True
GTF2F1,True
GTF2F2,True
GTF2H1,True
GTF2H2,True
GTF2H2C,True
GTF2H3,True
GTF2H4,False
GTF2H5,True
GTF2I,True
GTF2IRD1,True
GTF2IRD2,True
GTF2IRD2B,True
GTF3A,True
GTF3C1,True
GTF3C2,True
GTF3C2-AS1,False
GTF3C3,True
GTF3C4,True
GTF3C5,True
GTF3C6,True
GTPBP1,False
GTPBP10,False
GTPBP2,True
GTPBP3,True
GTPBP4,True
GTPBP6,True
GTPBP8,True
GTSCR1,True
GTSE1,True
GTSE1-DT,False
GTSF1,True
GTSF1L,True
GUCA1A,False
GUCA1B,True
GUCA1C,True
GUCA2A,True
GUCA2B,True
GUCD1,True
GUCY1A1,False
GUCY1A2,True
GUCY1B1,False
GUCY2C,True
GUCY2D,True
GUCY2F,True
GUF1,True
GUK1,True
GULP1,True
GUSB,True
GVQW2,False
GVQW3,False
GXYLT1,True
GXYLT2,False
GYG1,True
GYG2,True
GYG2-AS1,True
GYPA,False
GYPB,False
GYPC,True
GYPE,True
GYS1,True
GYS2,True
GZF1,True
GZMA,True
GZMB,True
GZMH,True
GZMK,True
GZMM,True
H1F0,True
H1FNT,True
H1FOO,True
H1FX,True
H1FX-AS1,True
H2AFB1,True
H2AFB3,True
H2AFJ,True
H2AFV,True
H2AFX,True
H2AFY,True
H2AFY2,True
H2AFZ,True
H2BFM,True
H3F3A,True
H3F3B,True
H3F3C,True
H6PD,True
HAAO,True
HABP2,True
HABP4,True
HACD1,False
HACD2,False
HACD3,False
HACD4,False
HACE1,True
HACL1,True
HADH,True
HADHA,True
HADHB,True
HAGH,True
HAGHL,True
HAGLR,False
HAGLROS,False
HAL,True
HAMP,True
HAND1,True
HAND2-AS1,True
HAO1,True
HAO2,True
HAP1,True
HAPLN1,True
HAPLN2,True
HAPLN3,True
HAPLN4,False
HAR1A,True
HAR1B,True
HARBI1,True
HARS,False
HARS2,False
HAS1,True
HAS2,True
HAS2-AS1,True
HAS3,True
HASPIN,False
HAT1,True
HAUS1,True
HAUS2,True
HAUS3,False
HAUS4,False
HAUS5,True
HAUS6,True
HAUS7,False
HAUS8,True
HAVCR1,True
HAVCR2,False
HAX1,True
HBA1,True
HBA2,True
HBB,True
HBD,True
HBE1,False
HBEGF,True
HBG1,True
HBG2,False
HBM,False
HBP1,True
HBQ1,True
HBS1L,True
HBZ,False
HCAR1,False
HCAR2,True
HCAR3,True
HCCAT5,True
HCCS,True
HCFC1,True
HCFC1-AS1,True
HCFC1R1,True
HCFC2,True
HCG11,True
HCG14,True
HCG15,False
HCG17,True
HCG18,False
HCG20,True
HCG21,True
HCG22,True
HCG24,True
HCG25,True
HCG27,True
HCG9,True
HCK,True
HCLS1,True
HCN1,True
HCN2,True
HCN3,True
HCN4,True
HCRT,True
HCRTR1,True
HCRTR2,True
HCST,True
HDAC1,True
HDAC10,False
HDAC11,True
HDAC11-AS1,True
HDAC2,True
HDAC2-AS2,False
HDAC3,True
HDAC4,True
HDAC5,True
HDAC6,True
HDAC7,True
HDAC8,True
HDAC9,True
HDC,True
HDDC2,True
HDDC3,False
HDGF,True
HDGFL1,True
HDGFL2,False
HDGFL3,False
HDHD2,False
HDHD3,True
HDHD5,False
HDHD5-AS1,False
HDLBP,True
HDX,False
HEATR1,False
HEATR3,True
HEATR4,True
HEATR5A,False
HEATR5B,True
HEATR6,True
HEATR9,False
HEBP1,True
HEBP2,True
HECA,True
HECTD1,True
HECTD2,True
HECTD3,True
HECTD4,True
HECW1,True
HECW2,True
HEG1,True
HELB,True
HELLS,False
HELQ,True
HELZ,True
HELZ2,True
HEMGN,True
HEMK1,True
HENMT1,True
HEPACAM,True
HEPACAM2,True
HEPH,True
HEPHL1,True
HEPN1,True
HERC1,True
HERC2,True
HERC3,True
HERC4,True
HERC5,True
HERC6,True
HERPUD1,True
HERPUD2,True
HES1,True
HES2,True
HES4,True
HES5,True
HES6,True
HES7,True
HESX1,True
HEXA,False
HEXA-AS1,True
HEXB,True
HEXDC,True
HEXIM1,True
HEXIM2,True
HEY1,True
HEY2,True
HEYL,True
HFE,True
HFM1,True
HGD,True
HGF,True
HGFAC,True
HGH1,False
HGS,True
HGSNAT,True
HHAT,True
HHATL,False
HHATL-AS1,True
HHEX,True
HHIP,True
HHIP-AS1,True
HHIPL1,True
HHIPL2,True
HHLA1,False
HHLA2,True
HHLA3,True
HIBADH,True
HIBCH,True
HIC1,True
HIC2,True
HID1,True
HIF1A,False
HIF1A-AS1,True
HIF1A-AS2,True
HIF1AN,True
HIF3A,True
HIGD1A,False
HIGD1B,True
HIGD1C,True
HIGD2A,True
HIGD2B,True
HIKESHI,False
HILPDA,False
HINFP,True
HINT1,True
HINT2,True
HINT3,True
HIP1,True
HIP1R,True
HIPK1,True
HIPK1-AS1,False
HIPK2,True
HIPK3,False
HIPK4,True
HIRA,False
HIRIP3,True
HIST1H1A,True
HIST1H1B,True
HIST1H1C,True
HIST1H1D,True
HIST1H1E,True
HIST1H1T,True
HIST1H2AA,True
HIST1H2AB,True
HIST1H2AC,True
HIST1H2AD,False
HIST1H2AE,True
HIST1H2AG,True
HIST1H2AH,True
HIST1H2AI,True
HIST1H2AJ,True
HIST1H2AK,True
HIST1H2AL,True
HIST1H2AM,False
HIST1H2BA,True
HIST1H2BB,True
HIST1H2BC,True
HIST1H2BD,True
HIST1H2BE,True
HIST1H2BF,True
HIST1H2BG,True
HIST1H2BH,True
HIST1H2BI,True
HIST1H2BJ,True
HIST1H2BK,True
HIST1H2BL,True
HIST1H2BM,True
HIST1H2BN,True
HIST1H2BO,True
HIST1H3A,True
HIST1H3B,True
HIST1H3C,True
HIST1H3E,True
HIST1H3F,True
HIST1H3G,True
HIST1H3H,True
HIST1H3I,True
HIST1H3J,False
HIST1H4A,True
HIST1H4B,True
HIST1H4C,True
HIST1H4D,True
HIST1H4E,True
HIST1H4F,True
HIST1H4G,True
HIST1H4H,True
HIST1H4I,True
HIST1H4J,True
HIST1H4L,True
HIST2H2AA3,True
HIST2H2AA4,True
HIST2H2AB,True
HIST2H2AC,True
HIST2H2BE,True
HIST2H2BF,False
HIST2H3A,True
HIST2H3C,True
HIST2H3D,True
HIST2H3PS2,False
HIST2H4A,True
HIST2H4B,True
HIST3H2A,True
HIST3H2BB,True
HIST4H4,True
HIVEP1,False
HIVEP2,True
HIVEP3,True
HJURP,True
HJV,False
HK1,True
HK2,True
HK3,True
HKDC1,True
HKR1,True
HLA-A,True
HLA-B,True
HLA-C,True
HLA-DMA,False
HLA-DMB,False
HLA-DOA,True
HLA-DOB,True
HLA-DPA1,True
HLA-DPB1,True
HLA-DQA1,True
HLA-DQA2,True
HLA-DQB1,False
HLA-DQB1-AS1,True
HLA-DQB2,True
HLA-DRA,True
HLA-DRB1,True
HLA-DRB5,True
HLA-E,True
HLA-F,True
HLA-G,True
HLCS,True
HLF,True
HLTF,True
HLTF-AS1,True
HLX,True
HLX-AS1,False
HM13,False
HM13-AS1,True
HMBOX1,True
HMBS,True
HMCES,True
HMCN1,True
HMCN2,True
HMG20A,True
HMG20B,True
HMGA1,True
HMGA1P4,True
HMGA2,True
HMGB1,True
HMGB2,True
HMGB3,True
HMGB4,True
HMGCL,True
HMGCLL1,True
HMGCR,True
HMGCS1,True
HMGN1,False
HMGN2,True
HMGN3,True
HMGN3-AS1,True
HMGN4,True
HMGN5,True
HMGXB3,True
HMGXB4,True
HMHB1,True
HMMR,True
HMOX1,True
HMOX2,True
HMSD,False
HMX1,True
HMX2,True
HMX3,True
HNF1A,True
HNF1B,True
HNF4A,True
HNF4A-AS1,True
HNF4G,True
HNMT,True
HNRNPA0,True
HNRNPA1,True
HNRNPA1L2,False
HNRNPA1P48,True
HNRNPA2B1,True
HNRNPA3,False
HNRNPAB,True
HNRNPC,True
HNRNPCL1,True
HNRNPCL2,False
HNRNPCL3,False
HNRNPD,True
HNRNPDL,True
HNRNPF,True
HNRNPH1,True
HNRNPH2,False
HNRNPH3,True
HNRNPK,False
HNRNPL,False
HNRNPLL,True
HNRNPM,True
HNRNPR,True
HNRNPU,False
HNRNPUL1,True
HNRNPUL2,False
HNRNPUL2-BSCL2,False
HOGA1,False
HOMER1,True
HOMER2,True
HOMER3,False
HOMER3-AS1,False
HOMEZ,False
HOOK1,True
HOOK2,False
HOOK3,False
HOPX,True
HORMAD1,True
HORMAD2,True
HORMAD2-AS1,False
HOTAIR,True
HOTAIRM1,True
HOTTIP,True
HOXA-AS2,True
HOXA-AS3,True
HOXA1,True
HOXA10,False
HOXA10-AS,True
HOXA11,True
HOXA11-AS,True
HOXA13,True
HOXA2,True
HOXA3,False
HOXA4,False
HOXA5,True
HOXA6,False
HOXA7,True
HOXA9,False
HOXB-AS1,False
HOXB-AS2,True
HOXB-AS3,False
HOXB-AS4,True
HOXB1,True
HOXB2,True
HOXB3,False
HOXB4,False
HOXB5,True
HOXB6,False
HOXB7,True
HOXB8,True
HOXB9,True
HOXC-AS1,True
HOXC10,False
HOXC11,True
HOXC4,False
HOXC5,False
HOXC6,False
HOXC8,True
HOXC9,False
HOXD-AS2,True
HOXD1,True
HOXD10,False
HOXD13,True
HOXD3,False
HOXD4,False
HOXD8,True
HOXD9,True
HP,False
HP1BP3,True
HPCA,True
HPCAL1,True
HPCAL4,True
HPD,True
HPDL,True
HPF1,False
HPGD,True
HPGDS,True
HPN,True
HPN-AS1,True
HPR,False
HPRT1,True
HPS1,True
HPS3,True
HPS4,True
HPS5,True
HPS6,True
HPSE,True
HPSE2,True
HPX,True
HR,True
HRAS,True
HRASLS,True
HRASLS2,True
HRASLS5,True
HRC,True
HRCT1,True
HRG,True
HRH1,True
HRH2,True
HRH3,True
HRH4,True
HRK,True
HRNR,True
HS1BP3,True
HS2ST1,False
HS3ST1,True
HS3ST2,True
HS3ST3A1,True
HS3ST3B1,True
HS3ST4,True
HS3ST5,True
HS3ST6,True
HS6ST1,True
HS6ST2,True
HS6ST2-AS1,True
HSBP1,True
HSBP1L1,True
HSCB,True
HSD11B1,True
HSD11B1L,False
HSD11B2,False
HSD17B1,True
HSD17B10,True
HSD17B11,False
HSD17B12,False
HSD17B13,False
HSD17B14,True
HSD17B2,True
HSD17B3,True
HSD17B3-AS1,False
HSD17B4,False
HSD17B6,True
HSD17B7,True
HSD17B8,True
HSD3B2,True
HSD3B7,True
HSDL1,True
HSDL2,True
HSF1,True
HSF2,True
HSF2BP,True
HSF4,False
HSF5,True
HSFX1,True
HSFX3,False
HSFX4,False
HSFY2,False
HSH2D,False
HSP90AA1,True
HSP90AB1,True
HSP90B1,False
HSPA12A,True
HSPA12B,True
HSPA13,True
HSPA14,True
HSPA14.1,False
HSPA1A,True
HSPA1B,True
HSPA1L,True
HSPA2,True
HSPA4,True
HSPA4L,True
HSPA5,True
HSPA6,True
HSPA8,False
HSPA9,True
HSPB1,True
HSPB11,True
HSPB2,False
HSPB3,True
HSPB6,True
HSPB7,True
HSPB8,True
HSPB9,True
HSPBAP1,True
HSPBP1,True
HSPD1,True
HSPE1,False
HSPE1-MOB4,False
HSPG2,True
HSPH1,True
HTATIP2,True
HTATSF1,True
HTD2,False
HTN1,True
HTN3,True
HTR1B,True
HTR1D,True
HTR1F,True
HTR2A,True
HTR2A-AS1,True
HTR2B,True
HTR2C,True
HTR3A,True
HTR3B,True
HTR3C,True
HTR3D,True
HTR3E,True
HTR3E-AS1,True
HTR4,True
HTR6,True
HTR7,True
HTRA1,True
HTRA2,True
HTRA3,True
HTRA4,True
HTT,True
HTT-AS,True
HUNK,True
HUS1,True
HUS1B,True
HUWE1,True
HVCN1,True
HYAL1,True
HYAL2,False
HYAL3,False
HYAL4,False
HYDIN,True
HYI,True
HYKK,True
HYLS1,True
HYOU1,True
HYPK,False
HYPM,False
IAH1,True
IAPP,True
IARS,True
IARS2,True
IBA57,True
IBA57-DT,False
IBSP,True
IBTK,True
ICA1,True
ICA1L,True
ICAM1,True
ICAM2,True
ICAM3,True
ICAM4,True
ICAM5,True
ICE1,False
ICE2,False
ICK,True
ICMT,True
ICOS,True
ICOSLG,True
ID1,True
ID2,True
ID2-AS1,False
ID3,True
ID4,True
IDE,True
IDH1,True
IDH1-AS1,True
IDH2,True
IDH2-DT,False
IDH3A,True
IDH3B,True
IDH3G,True
IDI1,True
IDI2,True
IDI2-AS1,True
IDNK,True
IDO1,True
IDO2,True
IDS,False
IDUA,True
IER2,True
IER3,True
IER3-AS1,False
IER3IP1,False
IER5,True
IER5L,True
IFFO1,False
IFFO2,False
IFI16,True
IFI27,True
IFI27L1,True
IFI27L2,True
IFI30,False
IFI35,True
IFI44,True
IFI44L,True
IFI6,True
IFIH1,True
IFIT1,True
IFIT1B,True
IFIT2,True
IFIT3,True
IFIT5,True
IFITM1,False
IFITM10,False
IFITM2,False
IFITM3,True
IFITM5,True
IFNA1,True
IFNA10,True
IFNA14,True
IFNA2,True
IFNA5,True
IFNA8,True
IFNAR1,True
IFNAR2,False
IFNB1,True
IFNE,True
IFNG,True
IFNG-AS1,True
IFNGR1,True
IFNGR2,True
IFNK,True
IFNL1,True
IFNL2,True
IFNL3,True
IFNLR1,True
IFNW1,True
IFRD1,False
IFRD2,False
IFT122,True
IFT140,True
IFT172,True
IFT20,True
IFT22,False
IFT27,True
IFT43,False
IFT46,True
IFT52,True
IFT57,True
IFT74,True
IFT74-AS1,False
IFT80,False
IFT81,True
IFT88,True
IGBP1,True
IGBP1-AS1,True
IGBP1-AS2,True
IGDCC3,True
IGDCC4,True
IGF1,True
IGF1R,True
IGF2-AS,True
IGF2.1,False
IGF2BP1,False
IGF2BP2,True
IGF2BP2-AS1,False
IGF2BP3,True
IGF2R,True
IGFALS,False
IGFBP1,True
IGFBP2,True
IGFBP3,True
IGFBP4,True
IGFBP5,True
IGFBP6,True
IGFBP7,True
IGFBP7-AS1,True
IGFBPL1,True
IGFL2,True
IGFL2-AS1,False
IGFLR1,False
IGFN1,True
IGHA1,True
IGHA2,True
IGHD,True
IGHE,False
IGHEP1,True
IGHEP2,True
IGHG1,True
IGHG2,False
IGHG3,True
IGHG4,True
IGHGP,True
IGHJ6,True
IGHM,True
IGHMBP2,True
IGHV1-14,True
IGHV1-17,True
IGHV1-18,True
IGHV1-2,True
IGHV1-24,True
IGHV1-3,True
IGHV1-45,True
IGHV1-46,True
IGHV1-58,True
IGHV1-67,True
IGHV1-69,True
IGHV1-69-2,False
IGHV1-69D,False
IGHV1OR15-2,True
IGHV1OR15-3,True
IGHV1OR15-6,True
IGHV1OR16-2,True
IGHV2-26,True
IGHV2-5,True
IGHV2-70,True
IGHV2-70D,False
IGHV3-11,True
IGHV3-13,True
IGHV3-15,True
IGHV3-16,True
IGHV3-20,True
IGHV3-21,True
IGHV3-22,True
IGHV3-23,True
IGHV3-29,True
IGHV3-30,True
IGHV3-32,True
IGHV3-33,True
IGHV3-33-2,True
IGHV3-35,True
IGHV3-36,True
IGHV3-37,True
IGHV3-38,True
IGHV3-41,True
IGHV3-43,True
IGHV3-48,True
IGHV3-49,True
IGHV3-52,True
IGHV3-53,True
IGHV3-63,True
IGHV3-64,True
IGHV3-64D,False
IGHV3-65,True
