axis,gene,coefficient
pc2,MARK2,-7.220905625391556e-05
pc2,MARK3,-2.153060551440563e-05
pc2,MARS,6.733205732369517e-05
pc2,MARS2,-1.1737964466187901e-05
pc2,MARVELD1,-2.1250385648143294e-05
pc2,MARVELD2,0.00011734255319837267
pc2,MARVELD3,2.8979384786306447e-05
pc2,MAS1,-5.008041786786655e-05
pc2,MASP1,3.421928857134818e-05
pc2,MASP2,1.8513483216037513e-05
pc2,MAST1,-0.0002728215593202394
pc2,MAST2,-0.00024612415186598985
pc2,MAST3,-0.0006757940087570555
pc2,MAST4,-0.00019615629603698405
pc2,MAST4-AS1,-3.2507018238076535e-05
pc2,MASTL,-0.00025277306443299553
pc2,MAT1A,-1.1640011010910117e-05
pc2,MAT2A,-0.0002098145345637289
pc2,MAT2B,-0.0003046208247942396
pc2,MATK,-1.5933102223550423e-05
pc2,MATN1,0.00012856325362495662
pc2,MATN1-AS1,-0.0007184820124305121
pc2,MATN2,-0.00015274502967919031
pc2,MATN3,1.3153070000925676e-05
pc2,MATN4,-0.00020649060124110092
pc2,MATR3,4.102388848316901e-05
pc2,MAU2,-0.00010011316449697417
pc2,MAVS,-9.099326092352422e-05
pc2,MAX,0.00019411753173430069
pc2,MB,-6.029798507525548e-05
pc2,MB21D2,0.0001960738041806003
pc2,MBD1,-0.00021635727914008271
pc2,MBD2,2.1101137262546415e-05
pc2,MBD3L1,1.4141235153323457e-05
pc2,MBD3L3,-8.91277370902988e-07
pc2,MBD4,-0.00019740715209705625
pc2,MBD5,-0.00010794825563773444
pc2,MBD6,-0.00030128727592402746
pc2,MBIP,0.00013701208436487196
pc2,MBL2,-2.632080980733567e-06
pc2,MBLAC1,3.311349730983217e-05
pc2,MBLAC2,6.429656686904552e-06
pc2,MBNL1,-0.00037559331660443935
pc2,MBNL1-AS1,-0.0002464333521692296
pc2,MBNL2,-0.00027575505050298816
pc2,MBNL3,-4.958522434845992e-05
pc2,MBOAT1,0.0002671117825324852
pc2,MBOAT2,-0.00011512394720370256
pc2,MBOAT4,-1.819365644346079e-05
pc2,MBOAT7,-0.0002505834307733073
pc2,MBP,-0.00020565204312544358
pc2,MBTD1,7.341704557937922e-06
pc2,MBTPS1,-0.00011545109182847202
pc2,MC2R,3.845318487461351e-06
pc2,MC4R,-5.621760690452634e-07
pc2,MC5R,-8.359501018604194e-06
pc2,MCAM,-1.0628992920455256e-05
pc2,MCAT,1.155985474612464e-05
pc2,MCC,0.00035459629908670955
pc2,MCCC1,9.793291361997809e-05
pc2,MCCC1-AS1,2.0664281255712456e-05
pc2,MCCC2,-2.246521909999929e-05
pc2,MCCD1,1.0206110740166916e-06
pc2,MCEE,-4.6751409101284404e-05
pc2,MCF2,-0.0002797876208353647
pc2,MCF2L,0.00015837147943004144
pc2,MCF2L-AS1,0.00010736979495315644
pc2,MCF2L2,0.0003485091268287619
pc2,MCFD2,9.350805330570653e-07
pc2,MCHR1,-2.398748317801685e-06
pc2,MCL1,-1.6779616868896438e-05
pc2,MCM10,-0.0004285152331083648
pc2,MCM2,-0.0003740027021177289
pc2,MCM3,-0.0003756484118421401
pc2,MCM3AP-AS1,6.033895104372042e-06
pc2,MCM4,-0.0003321320854366001
pc2,MCM5,-0.00034734713693801455
pc2,MCM6,-0.0004641960970186434
pc2,MCM7,-0.00021961755185677276
pc2,MCM8,-0.0004269800352177972
pc2,MCM9,0.00023168226384875495
pc2,MCMBP,-0.000166062604179455
pc2,MCMDC2,-0.000115195999690525
pc2,MCOLN2,-9.818955788613024e-05
pc2,MCOLN3,0.0004226207171222582
pc2,MCPH1,0.00014176865808862303
pc2,MCRS1,-2.4397620726292744e-05
pc2,MCTP1,-0.0003486972563307174
pc2,MCTP2,-1.481269681098829e-05
pc2,MCTS1,-0.00013938442394351817
pc2,MCU,-0.00013204395323530025
pc2,MCUR1,2.9761084701104358e-05
pc2,MDC1,-0.00012146635625511932
pc2,MDC1-AS1,-4.154530809702142e-06
pc2,MDFI,0.00021892277999046528
pc2,MDFIC,9.889815271752912e-05
pc2,MDGA1,-8.968303849012107e-05
pc2,MDGA2,-4.3101872227646784e-05
pc2,MDH1,-0.0002818729418627787
pc2,MDH1B,2.559216201629226e-05
pc2,MDH2,-7.712689004678225e-05
pc2,MDK,-0.00010532127694627814
pc2,MDM1,-0.00017037826937303977
pc2,MDM4,0.00017089366781643389
pc2,MDN1,-0.00018567322134353746
pc2,MDS2,6.671918257328983e-05
pc2,ME1,1.5177797141688938e-05
pc2,ME2,-9.083445904028884e-05
pc2,ME3,-3.2376069552660836e-06
pc2,MEA1,2.687971471213632e-05
pc2,MEAF6,0.00016656494547054892
pc2,MECOM,-1.6379294701211456e-05
pc2,MECP2,-0.00012735612107801422
pc2,MECR,-0.00013944893430073245
pc2,MED1,-5.80487640250132e-05
pc2,MED10,0.00018309839340269174
pc2,MED11,-8.432036384270899e-05
pc2,MED12L,0.00046391016227188093
pc2,MED13,-0.00016479140272391123
pc2,MED13L,-8.517303162338665e-05
pc2,MED14,-7.813387861267218e-05
pc2,MED15,-0.0001998624204548816
pc2,MED16,-0.00026672372827190574
pc2,MED18,-0.00012557134146845992
pc2,MED19,0.00013695958385361514
pc2,MED21,0.000182154592562756
pc2,MED22,-0.0002600486990938264
pc2,MED23,0.00037083110087868855
pc2,MED24,-0.0002141033163194894
pc2,MED25,-7.755965815228561e-05
pc2,MED28,0.00017237599077778008
pc2,MED29,-0.0001366215123666223
pc2,MED30,0.00025388140411423114
pc2,MED31,-0.0003602550448464907
pc2,MED4,0.00011456170782912535
pc2,MED4-AS1,3.229324327247391e-05
pc2,MED8,-9.077566509389009e-05
pc2,MED9,-8.808422209520717e-05
pc2,MEDAG,2.9667767721843108e-05
pc2,MEF2A,-0.00020065109833692735
pc2,MEF2C,-0.00045640631923483374
pc2,MEF2C-AS1,-0.00023037806066693463
pc2,MEF2D,3.584685678574493e-05
pc2,MEFV,-0.0005580736706337427
pc2,MEG3,0.00031933364757796894
pc2,MEG8,6.717348108598237e-05
pc2,MEG9,3.246216365275193e-06
pc2,MEGF10,-1.8292934052181985e-05
pc2,MEGF11,4.558417793722918e-05
pc2,MEGF6,-0.00021741628312005115
pc2,MEGF8,-0.00031101037092454696
pc2,MEGF9,-0.00016938567578626127
pc2,MEI1,3.695427319678448e-05
pc2,MEI4,1.4665111820760035e-05
pc2,MEIG1,-0.00027894277577160105
pc2,MEIOB,0.0005017171171890182
pc2,MEIS1,-0.0004181203511294168
pc2,MEIS1-AS3,-7.558812975512706e-06
pc2,MEIS2,2.784731645005483e-05
pc2,MEIS3,-1.940439310298424e-05
pc2,MELK,-0.000426831025890014
pc2,MEN1,-0.00018336540918547929
pc2,MEOX1,0.00014483475041748774
pc2,MEOX2,-5.920441653702314e-06
pc2,MEP1A,-2.7634889772863634e-05
pc2,MEP1B,-5.6207986333484745e-06
pc2,MEPCE,-0.0004137281555175613
pc2,MEPE,-8.954435416038871e-06
pc2,MERTK,-0.0007161367927542364
pc2,MESP1,-0.00021905183087253297
pc2,MESP2,-0.00016656793517094625
pc2,MEST,0.0004545456451601231
pc2,MET,-5.7140710282536466e-05
pc2,METAP1,-8.992900664385006e-05
pc2,METAP1D,4.666711507187664e-05
pc2,METAP2,2.3785483987632395e-05
pc2,METRN,4.889736269966058e-05
pc2,METRNL,-4.172458405619972e-05
pc2,METTL13,-0.0004199060616934078
pc2,METTL14,7.26436362006986e-05
pc2,METTL15,-1.7542221719088912e-05
pc2,METTL17,-6.588564669751018e-05
pc2,METTL18,6.685877741519532e-05
pc2,METTL21A,0.00012569667403998023
pc2,METTL21C,0.0
pc2,METTL22,-8.534423574324608e-05
pc2,METTL24,2.6738707935018824e-05
pc2,METTL25,-0.00010140045856129453
pc2,METTL2A,2.516552425346153e-05
pc2,METTL3,-0.00014488409466046595
pc2,METTL4,-0.00024852379027975077
pc2,METTL5,3.087882679800259e-05
pc2,METTL7A,-0.0006108237055255667
pc2,METTL7B,-0.0004891464280905018
pc2,METTL8,-0.00018414236244044827
pc2,METTL9,2.3872135633871953e-05
pc2,MEX3A,-1.5707304408168808e-05
pc2,MEX3B,0.0007174393840530296
pc2,MEX3C,-1.0714427411633681e-05
pc2,MEX3D,-0.00018662326477845255
pc2,MFAP1,-0.00047598509778287604
pc2,MFAP2,-1.9143209350124502e-05
pc2,MFAP3L,9.22984165338154e-05
pc2,MFAP4,0.00021735405097063386
pc2,MFAP5,8.473797356611872e-06
pc2,MFF,4.8563609309053234e-05
pc2,MFGE8,-0.0005574409456448181
pc2,MFHAS1,-0.00020124977585063002
pc2,MFN1,4.032849823222703e-05
pc2,MFN2,-0.0002186644632943271
pc2,MFNG,0.0001402957669067996
pc2,MFSD10,1.9454929196460824e-05
pc2,MFSD12,-0.00010248817314225718
pc2,MFSD2A,-0.00030775311578964937
pc2,MFSD3,-0.00010946413535384934
pc2,MFSD5,0.00020601350751517928
pc2,MFSD6,0.00011260115177752848
pc2,MFSD6L,-7.202979264152782e-05
pc2,MFSD8,0.00010849255611345923
pc2,MFSD9,0.0001119677494034465
pc2,MGA,-0.00011986363125010036
pc2,MGAM,-0.00045513464421722253
pc2,MGAT1,-0.00019151651857317618
pc2,MGAT2,-0.00019979256080637808
pc2,MGAT3,-0.0001608084693849176
pc2,MGAT4A,0.00026640464465342367
pc2,MGAT4B,0.0002896888457904555
pc2,MGAT5,-0.00013471210898171189
pc2,MGAT5B,-3.503202959785735e-05
pc2,MGLL,-0.0008700830689763323
pc2,MGME1,-0.0003404669853921302
pc2,MGMT,-4.412617167763426e-05
pc2,MGP,5.538959864381432e-05
pc2,MGRN1,0.00014898724661445932
pc2,MGST1,0.0004442035349424961
pc2,MGST2,-0.00019342666096758623
pc2,MGST3,3.1810777965701254e-05
pc2,MIA3,9.284329673233942e-05
pc2,MIB1,0.00010170090684311164
pc2,MIB2,-1.6886233713168763e-05
pc2,MICA,-0.0005270996952362756
pc2,MICAL2,0.0001687652746029274
pc2,MICALL1,8.564945354877303e-05
pc2,MICALL2,0.00032259807136965693
pc2,MICB,-0.0005250482275707348
pc2,MICU1,-7.389295852208018e-05
pc2,MICU2,1.9008646662274996e-05
pc2,MICU3,0.0001456152007644981
pc2,MID1,-5.31663840175859e-05
pc2,MID1IP1,-0.0003307286821378633
pc2,MID1IP1-AS1,-1.2912034353295578e-05
pc2,MID2,-7.060270702444276e-06
pc2,MIDN,0.00019339736407041817
pc2,MIEF1,-0.0001163009400404539
pc2,MIEF2,8.334117779553452e-05
pc2,MIEN1,-8.89279990557633e-05
pc2,MIER1,0.00012804715933597443
pc2,MIER2,-0.00039193799103757435
pc2,MIER3,9.327331331661239e-05
pc2,MIF4GD,-8.388279085752997e-05
pc2,MIIP,-0.00014372735417157655
pc2,MILR1,-8.554046260353801e-05
pc2,MINK1,-0.00018074305019126407
pc2,MINPP1,0.0001274764587429109
pc2,MIOS,-0.0003318485544323618
pc2,MIOX,-4.191746777051393e-05
pc2,MIP,-3.6025187348762516e-05
pc2,MIPEP,2.2914380917571924e-05
pc2,MIPOL1,1.868511548684736e-05
pc2,MIR137HG,0.0
pc2,MIR155HG,0.00011879327498701326
pc2,MIR181A1HG,0.00021191598784893386
pc2,MIR181A2HG,-0.0002538929491204564
pc2,MIR202HG,4.884297391599814e-06
pc2,MIR210HG,-5.4567672489008444e-05
pc2,MIR22HG,0.00016642246016591416
pc2,MIR4458HG,0.0008215405184225111
pc2,MIR503HG,0.00024202923886887978
pc2,MIR7-3HG,2.126908940949169e-06
pc2,MIRLET7DHG,2.766068114944073e-05
pc2,MIS12,-5.75995210007384e-05
pc2,MIS18A,-0.000319751224158592
pc2,MIS18A-AS1,-4.723460993538223e-05
pc2,MIS18BP1,0.00015871140106410325
pc2,MISP,4.0552904946874246e-05
pc2,MITD1,-0.00019767299578411473
pc2,MITF,0.0002499365221131069
pc2,MIXL1,1.982003341192846e-05
pc2,MKI67,-0.00030674545780181445
pc2,MKKS,-0.0001442123052189955
pc2,MKL1,-0.00026701666439275416
pc2,MKLN1,-7.600199139230628e-05
pc2,MKNK1-AS1,1.430998721985755e-05
pc2,MKNK2,-0.00019776595965399286
pc2,MKRN1,-1.9251911739418348e-05
pc2,MKRN2,6.285605318836559e-05
pc2,MKRN3,-7.408494234848671e-05
pc2,MKS1,-0.00022214945223838846
pc2,MKX,-0.00014135908559935722
pc2,MLANA,-6.439834541552753e-06
pc2,MLC1,-0.0004999723068402263
pc2,MLEC,-0.0001668517576283636
pc2,MLF1,6.43941049807275e-05
pc2,MLF2,-3.892944069905296e-05
pc2,MLH1,-0.00019773287444227743
pc2,MLH3,-0.00012681566290872342
pc2,MLKL,-0.00016847777670490508
pc2,MLLT1,-0.00020609453796272266
pc2,MLLT10,-0.0002667475550533304
pc2,MLLT11,-0.00040466465943892046
pc2,MLLT3,0.00021697760128127285
pc2,MLLT6,-0.00025630581606768334
pc2,MLNR,1.415428820080425e-06
pc2,MLPH,3.330188784068808e-05
pc2,MLST8,-0.00012398548655285528
pc2,MLX,-0.00014257854884172449
pc2,MLXIP,5.9570537963879966e-05
pc2,MLXIPL,-6.842617175909485e-05
pc2,MMAA,3.17051055261299e-05
pc2,MMAB,-0.00024080897303384026
pc2,MMACHC,-0.0001750354335053541
pc2,MMADHC,0.0001543209019886358
pc2,MMD,-0.00029311364384553354
pc2,MME,0.00011809221023385857
pc2,MME-AS1,0.0
pc2,MMEL1,-0.00026058070395787366
pc2,MMGT1,-4.111522195910948e-05
pc2,MMP1,-4.962316786405159e-06
pc2,MMP10,1.3510787453655968e-05
pc2,MMP11,-0.0001751594633815843
pc2,MMP12,0.0
pc2,MMP13,-8.91277370902988e-07
pc2,MMP14,0.00014051122437248574
pc2,MMP15,-9.194799920534445e-05
pc2,MMP16,-1.2728886446291283e-05
pc2,MMP17,-0.0005686592392019896
pc2,MMP19,-0.00016142504751700255
pc2,MMP2,0.00014552325026630765
pc2,MMP20,-8.350914031660804e-06
pc2,MMP21,8.007130007144896e-06
pc2,MMP23B,-0.0001366913690034433
pc2,MMP24,-2.290433729133651e-05
pc2,MMP25,-0.00043344383727955514
pc2,MMP26,2.0730702812662968e-06
pc2,MMP27,0.0
pc2,MMP28,0.000187178277977714
pc2,MMP3,-1.5957973756138549e-06
pc2,MMP7,-0.0004881689345993641
pc2,MMP8,-0.00012952339215880425
pc2,MMP9,-0.0002379707155284714
pc2,MMRN1,-0.0009237477553111487
pc2,MMS19,-0.00026353479865419996
pc2,MMS22L,2.3787286972110064e-05
pc2,MN1,-9.021370046946523e-05
pc2,MND1,-0.00033097710449204326
pc2,MNDA,-0.0002497658772532526
pc2,MNS1,-9.779286450109506e-06
pc2,MNT,4.1841393710269645e-06
pc2,MNX1,5.120563584388612e-06
pc2,MNX1-AS2,-1.750841579747565e-06
pc2,MOAP1,0.0001581352550759609
pc2,MOB1A,-4.630372053902105e-05
pc2,MOB2,7.62226976295725e-06
pc2,MOB3A,-0.00031489705988425767
pc2,MOB3B,-0.00016994305062744653
pc2,MOBP,4.04090132626545e-05
pc2,MOCOS,1.538111562994449e-05
pc2,MOCS2,-0.00014593905608845803
pc2,MOCS3,8.606635207407952e-05
pc2,MOG,-9.181128576972337e-06
pc2,MOGAT1,-0.00011615683028053862
pc2,MOGAT3,9.270423334634374e-06
pc2,MOGS,2.1429053117110856e-05
pc2,MOK,0.00021475064674951263
pc2,MON1A,-0.00032731454483517106
pc2,MON2,-6.0183295925255176e-05
pc2,MORC1,0.00010828717258488296
pc2,MORC1-AS1,-6.7249326628395e-07
pc2,MORC2,-4.3337541200771415e-05
pc2,MORC2-AS1,0.00012109962425194987
pc2,MORC4,-0.0005711905500628809
pc2,MORF4L1,-4.952752645603034e-05
pc2,MORF4L2,-0.00023822807092640757
pc2,MORF4L2-AS1,-9.229933978085545e-05
pc2,MORN3,5.997228918915672e-05
pc2,MORN4,4.8994788872084314e-05
pc2,MORN5,-1.1236594268760675e-05
pc2,MOS,0.0
pc2,MOSPD1,7.100118648158279e-05
pc2,MOSPD2,-0.0003159908751456986
pc2,MOSPD3,-0.0003523657137554513
pc2,MOV10,-0.00020260811720058475
pc2,MOV10L1,5.5753384170413154e-06
pc2,MOXD1,-6.743260698075144e-06
pc2,MPC1,7.266499648526462e-06
pc2,MPC1L,9.996238309138023e-06
pc2,MPC2,2.67248136395486e-05
pc2,MPDU1,-0.00011466862512588302
pc2,MPDZ,-2.8681384725672908e-05
pc2,MPEG1,-0.0004957997645765277
pc2,MPG,1.8730361150215684e-06
pc2,MPHOSPH10,0.00020877688395463901
pc2,MPHOSPH6,-0.00020272636762712134
pc2,MPHOSPH8,-0.00010855302853777195
pc2,MPHOSPH9,-0.0001706777310678994
pc2,MPI,-0.000131937350805973
pc2,MPL,9.427570018399497e-05
pc2,MPO,0.0008143684844133402
pc2,MPP1,0.0001726678173800881
pc2,MPP2,-0.00014690450050251636
pc2,MPP3,2.847269670098643e-05
pc2,MPP4,1.312501022591668e-05
pc2,MPP5,8.359900238740902e-05
pc2,MPP6,-0.0005121528137136527
pc2,MPP7,-0.00016388901535039198
pc2,MPPE1,-1.950679363377433e-05
pc2,MPPED1,3.0470017612693443e-05
pc2,MPPED2,-0.00034771062831350646
pc2,MPRIP,-0.0001150697412576478
pc2,MPRIP-AS1,0.0002768947998684557
pc2,MPST,0.0002585411244973474
pc2,MPV17,-0.00022309688190345482
pc2,MPV17L2,-0.0002724215778188368
pc2,MPZ,-0.00019140707295998698
pc2,MPZL1,-0.0005527510901199283
pc2,MPZL2,-0.00024710717320053263
pc2,MPZL3,-7.501302923224187e-05
pc2,MR1,-0.00025349614122505663
pc2,MRAP,-7.388218194127135e-08
pc2,MRAP2,-1.1590573024631369e-07
pc2,MRAS,-0.0005398030547921058
pc2,MRC1,0.0002863780700605256
pc2,MRC2,0.00011685721298124804
pc2,MRFAP1,-6.235879650702847e-05
pc2,MRFAP1L1,-0.0003084358092796952
pc2,MRGBP,-7.199595104608069e-05
pc2,MRGPRD,0.0
pc2,MRGPRE,-5.646184016253869e-06
pc2,MRGPRF,-1.7696998856210093e-05
pc2,MRGPRG-AS1,0.0
pc2,MRGPRX3,6.172642526825823e-07
pc2,MRM1,-0.00041905225775214726
pc2,MRO,1.6296451735566794e-05
pc2,MROH1,-0.0002541433121598944
pc2,MROH2A,1.22536953388226e-06
pc2,MROH6,-0.0004770550580591948
pc2,MROH8,-0.00025332206930407913
pc2,MRPL1,-0.00027002575652383773
pc2,MRPL10,-9.268536231925451e-05
pc2,MRPL11,3.395904296136909e-05
pc2,MRPL13,-0.00023325053457526302
pc2,MRPL14,-0.00014389383207308806
pc2,MRPL15,-9.879727318318645e-05
pc2,MRPL16,5.544327285679436e-05
pc2,MRPL17,-0.0001829195626124568
pc2,MRPL18,-0.0005092377376001596
pc2,MRPL19,3.591182779294177e-05
pc2,MRPL21,0.00011912861735536575
pc2,MRPL22,-2.0919537440427723e-05
pc2,MRPL23,-0.0003635862622714189
pc2,MRPL23-AS1,1.1789480168778566e-06
pc2,MRPL24,-6.33167351075317e-05
pc2,MRPL27,-0.00024867729080431963
pc2,MRPL28,-0.00015392384424217485
pc2,MRPL3,0.00012125283847961487
pc2,MRPL32,-0.000263852091911971
pc2,MRPL34,-0.00020468118481530029
pc2,MRPL35,-0.00036783993116870645
pc2,MRPL36,-0.0002956491770659847
pc2,MRPL37,-0.00022332476681255026
pc2,MRPL39,-9.690659413129581e-06
pc2,MRPL4,-9.753348971103996e-05
pc2,MRPL40,-0.00010073463765885695
pc2,MRPL41,-0.0001743241424345462
pc2,MRPL42,8.519250908755996e-05
pc2,MRPL43,0.00021186618678063762
pc2,MRPL44,1.1765364718119856e-05
pc2,MRPL45,-3.338262797122582e-05
pc2,MRPL47,-1.4811672820089664e-05
pc2,MRPL48,5.251603404889407e-06
pc2,MRPL49,-9.639817934347694e-05
pc2,MRPL50,-0.0005152329756390744
pc2,MRPL51,-0.00020203799070603212
pc2,MRPL52,-9.819119815666472e-05
pc2,MRPL54,0.00018635551143474655
pc2,MRPL55,-0.00026483758321329274
pc2,MRPS10,-0.00013354497948255928
pc2,MRPS11,-0.00014351061106341126
pc2,MRPS12,-0.00032258189317913385
pc2,MRPS14,-0.00025562961332563095
pc2,MRPS15,-4.849635949558916e-05
pc2,MRPS18A,-0.00026530747164699956
pc2,MRPS18B,-0.00018941590466793636
pc2,MRPS18C,-0.00010822101510976563
pc2,MRPS2,-0.00013338333795226637
pc2,MRPS21,-0.00010822789547571245
pc2,MRPS22,0.00010846071228271899
pc2,MRPS23,-0.00010755357778399733
pc2,MRPS25,-0.00010967722215393471
pc2,MRPS26,-0.00021179665884631107
pc2,MRPS27,2.720877898199436e-05
pc2,MRPS30,2.0035140161878696e-05
pc2,MRPS31,-0.0003766525366722699
pc2,MRPS33,-0.00015510437389179362
pc2,MRPS34,-0.0002314742966506493
pc2,MRPS35,5.108159870565883e-05
pc2,MRPS36,-8.559170479687586e-06
pc2,MRPS7,-0.00015033831049201415
pc2,MRPS9,-0.00014430832911383991
pc2,MRRF,-5.8227488352177006e-05
pc2,MRS2,0.00011522853993706902
pc2,MRTO4,-9.2886441018032e-05
pc2,MRVI1,-0.0002584110713293004
pc2,MRVI1-AS1,-0.00010906783390855079
pc2,MS4A1,-0.001365348361258726
pc2,MS4A10,2.2669564544451775e-06
pc2,MS4A12,9.146100874832875e-07
pc2,MS4A13,2.93267662529678e-06
pc2,MS4A15,0.0
pc2,MS4A2,-6.44193270659228e-05
pc2,MS4A3,-5.08151967228975e-05
pc2,MS4A4A,-0.0009116789433205771
pc2,MS4A4E,-0.00010476567253582642
pc2,MS4A5,5.9536100398792775e-06
pc2,MS4A6A,-0.00011439831850901635
pc2,MS4A8,1.982174494403651e-06
pc2,MSANTD1,-7.336250411227911e-05
pc2,MSANTD2,-0.0002442390405937817
pc2,MSANTD4,-0.00018525495599486618
pc2,MSC,-1.999276645922196e-06
pc2,MSGN1,-6.690186577423475e-07
pc2,MSH2,-0.00020808741035059536
pc2,MSH3,8.463930523022385e-05
pc2,MSH4,-2.9313624590044543e-05
pc2,MSH5,-0.0002672217364731447
pc2,MSH6,-8.825718250739019e-05
pc2,MSI1,1.7500094666554115e-05
pc2,MSI2,-0.00029308701867377567
pc2,MSL1,-4.461198169336113e-05
pc2,MSL2,4.3319731244361026e-05
pc2,MSL3,-9.702398521029176e-05
pc2,MSLN,-0.00043315541783618016
pc2,MSLNL,-7.447749543780008e-06
pc2,MSMB,0.00014251702456567056
pc2,MSMO1,-0.0005727798144400941
pc2,MSMP,9.100074666585091e-05
pc2,MSN,-0.0001351131158258504
pc2,MSR1,1.605951905136184e-05
pc2,MSRA,0.00014334138519771417
pc2,MSRB1,-0.0004719948199896105
pc2,MSRB2,-0.00018435532791923414
pc2,MSRB3,-0.0005285522234678118
pc2,MSS51,0.00012264140039447828
pc2,MST1R,5.6829830177003585e-05
pc2,MSTN,5.172945860666667e-05
pc2,MSX1,2.05642673365906e-05
pc2,MSX2,1.0678156390985816e-05
pc2,MT-ND6,0.0002255659388082986
pc2,MT1A,1.0455581894990574e-05
pc2,MT1E,0.0002879074853108225
pc2,MT1F,-0.00034871627417467846
pc2,MT1G,0.00047324994387133517
pc2,MT1H,0.00043873549518126534
pc2,MT1M,4.4514862120937805e-05
pc2,MT2A,-0.0004695648157364571
pc2,MT3,-0.00010910493844454029
pc2,MTA2,6.768286205329892e-05
pc2,MTA3,-0.00023279876820126282
pc2,MTBP,-3.882200220174038e-05
pc2,MTCH1,-0.00013935604685254746
pc2,MTCH2,-0.00016684388274177336
pc2,MTDH,1.813021511135571e-05
pc2,MTF1,-5.087916297945957e-05
pc2,MTF2,-0.00014753258277877158
pc2,MTFMT,0.00012284654667515086
pc2,MTFR1,-0.00015016701560018164
pc2,MTFR2,-0.00018729668750292519
pc2,MTG2,-7.817892609788868e-05
pc2,MTHFD1,-0.0002207785194214676
pc2,MTHFD1L,-0.00012417942139276335
pc2,MTHFD2,-0.0003287034001539923
pc2,MTHFD2L,0.00019610628473613098
pc2,MTHFR,-0.00021159476710256415
pc2,MTHFSD,-0.0002738161736695012
pc2,MTIF2,-3.9409114922502993e-05
pc2,MTIF3,-0.00022055402034866495
pc2,MTM1,-6.725859074361441e-05
pc2,MTMR1,-0.00020990108998297384
pc2,MTMR10,3.2505810124524526e-05
pc2,MTMR11,-0.0004169670051032622
pc2,MTMR12,-0.00011584043128976286
pc2,MTMR14,0.00013379179159701815
pc2,MTMR2,0.00015469157770485052
pc2,MTMR3,-6.7648008827213e-05
pc2,MTMR4,-0.0001558017143484957
pc2,MTMR6,-4.92346627501866e-05
pc2,MTMR7,0.0002149307515331576
pc2,MTMR9,-0.00011674205051055088
pc2,MTNR1B,0.0
pc2,MTO1,-0.00028860831027660675
pc2,MTOR,-4.68102653635692e-05
pc2,MTOR-AS1,4.37258980144037e-06
pc2,MTR,-5.7860775830210824e-05
pc2,MTRF1,-2.023552357548281e-05
pc2,MTRF1L,0.00024977409042046796
pc2,MTRNR2L1,-7.211416138465737e-06
pc2,MTRNR2L10,-9.733303221370806e-05
pc2,MTRNR2L11,-4.5844957978639825e-05
pc2,MTRNR2L12,4.564574814941929e-05
pc2,MTRNR2L3,5.561955948114148e-05
pc2,MTRNR2L4,6.37241390883677e-05
pc2,MTRNR2L5,-1.5957973756138549e-06
pc2,MTRNR2L6,2.1294120036587827e-05
pc2,MTRNR2L7,0.0
pc2,MTRNR2L8,-0.00045973975553179633
pc2,MTRR,-6.580301437069167e-05
pc2,MTSS1,-0.00010804246723450282
pc2,MTSS1L,0.0002753721233989911
pc2,MTTP,-9.365795770778953e-05
pc2,MTUS1,2.7088447577683048e-05
pc2,MTUS2,-1.7995644989478706e-05
pc2,MTUS2-AS1,2.2188576873826216e-05
pc2,MTUS2-AS2,-9.65202705274374e-07
pc2,MTX1,-7.296173338270836e-05
pc2,MTX2,-0.00018991377718292478
pc2,MTX3,0.00010136296157414458
pc2,MUC12,-0.00012498509983595226
pc2,MUC13,-4.712130969654969e-05
pc2,MUC16,2.1391794463551655e-06
pc2,MUC19,0.0004120275928007188
pc2,MUC2,-2.7059631626748383e-06
pc2,MUC3A,0.0
pc2,MUC4,-3.727016763106683e-05
pc2,MUC5AC,-6.96651815318258e-07
pc2,MUC5B,9.3529847152896e-06
pc2,MUC6,1.4071936583141632e-05
pc2,MUCL1,-3.3513148412058823e-06
pc2,MUL1,0.0002332243807698156
pc2,MUM1,-0.00030593336997856584
pc2,MUS81,-3.4093291677260585e-05
pc2,MUSK,9.2079711678979e-07
pc2,MUT,2.3879672222449117e-06
pc2,MUTYH,-5.979425338776612e-05
pc2,MVB12B,-4.6067481450112746e-05
pc2,MVD,-0.0003436823341499338
pc2,MVK,-1.749440072880282e-05
pc2,MX1,-0.0006294780876080151
pc2,MX2,-0.0005298560795226923
pc2,MXI1,7.487264829669423e-05
pc2,MXRA5,2.012041345424708e-05
pc2,MXRA7,-0.00017533628700188534
pc2,MXRA8,8.276209994286473e-05
pc2,MYB,-8.708917495664746e-05
pc2,MYB-AS1,-2.303205249671665e-05
pc2,MYBBP1A,-0.000100592940377557
pc2,MYBL1,-0.0003342818740197631
pc2,MYBL2,-0.0002883805837156384
pc2,MYBPC1,-4.307358912259197e-05
pc2,MYBPC2,-0.0002482800079991661
pc2,MYBPC3,0.00012259674843805463
pc2,MYBPH,-3.874087672899238e-05
pc2,MYBPHL,0.00013598248151828161
pc2,MYC,-0.0005000378446094299
pc2,MYCBP2,4.031464519945877e-05
pc2,MYCBPAP,6.32551977326064e-05
pc2,MYCL,-0.00042308907474991283
pc2,MYCN,0.0006871311794330423
pc2,MYCNOS,0.00016960174243898092
pc2,MYCT1,-4.729788020464254e-05
pc2,MYD88,-0.0001221442158792332
